"nie_malla_modi_id","sen_slope_presp","sen_slope_per_presp","p_value_presp","tau_presp"
1740915,-0.435,-0.69,0.91281,-0.033
1740916,-0.523,-0.86,1,-0.011
1740945,-1.772,-4.23,0.51122,-0.143
1740946,-1.69,-3.98,0.51122,-0.143
1740947,-1.872,-4.53,0.51122,-0.143
1740948,-1.826,-4.39,0.51122,-0.143
1740949,-1.958,-4.79,0.51122,-0.143
1740950,-1.864,-4.49,0.51122,-0.143
1740951,-1.876,-4.52,0.44342,-0.165
1743174,-0.681,-0.7,0.91281,-0.033
1743175,-0.682,-0.64,0.82667,-0.055
1743176,-0.65,-0.58,0.74256,-0.077
1743177,-0.86,-0.77,0.74256,-0.077
1743178,-0.842,-0.72,0.82667,-0.055
1743179,-0.765,-0.6,0.82667,-0.055
1743180,-0.786,-0.59,0.74256,-0.077
1743181,-0.815,-0.58,0.74256,-0.077
1743182,-0.845,-0.58,0.66142,-0.099
1743183,-1.748,-1.18,0.58407,-0.121
1743184,-2.013,-1.31,0.66142,-0.099
1743185,-2.222,-1.41,0.66142,-0.099
1743186,-2.227,-1.46,0.58407,-0.121
1743187,-2.265,-1.51,0.58407,-0.121
1743188,-2.111,-1.53,0.66142,-0.099
1743189,-2.09,-1.43,0.51122,-0.143
1743190,-2.162,-1.41,0.51122,-0.143
1743191,-2.271,-1.39,0.44342,-0.165
1743192,-2.396,-1.41,0.38107,-0.187
1743193,-2.614,-1.51,0.38107,-0.187
1743194,-2.645,-1.57,0.44342,-0.165
1743195,-2.73,-1.65,0.44342,-0.165
1743196,-2.156,-1.33,0.38107,-0.187
1743197,-2.234,-1.42,0.38107,-0.187
1743198,-2.539,-1.58,0.38107,-0.187
1743199,-2.963,-1.75,0.32442,-0.209
1743200,-3.072,-1.84,0.32442,-0.209
1743201,-2.953,-1.81,0.32442,-0.209
1743202,-2.837,-1.8,0.32442,-0.209
1743203,-2.766,-1.8,0.38107,-0.187
1743204,-2.768,-1.9,0.38107,-0.187
1743205,-2.725,-1.91,0.38107,-0.187
1743206,-2.695,-1.98,0.38107,-0.187
1743207,-2.523,-1.93,0.38107,-0.187
1743208,-2.72,-1.97,0.38107,-0.187
1743209,-2.689,-1.84,0.32442,-0.209
1743210,-2.73,-1.78,0.32442,-0.209
1743211,-3.14,-1.99,0.32442,-0.209
1743212,-3.305,-2.05,0.32442,-0.209
1743213,-3.249,-1.99,0.38107,-0.187
1743214,-3.077,-1.92,0.38107,-0.187
1743215,-2.926,-1.85,0.38107,-0.187
1743216,-2.77,-1.82,0.38107,-0.187
1743217,-2.472,-1.69,0.38107,-0.187
1743218,-2.204,-1.6,0.38107,-0.187
1743219,-1.705,-1.3,0.38107,-0.187
1743220,-1.683,-1.37,0.44342,-0.165
1743221,-1.691,-1.46,0.51122,-0.143
1743222,-1.71,-1.57,0.51122,-0.143
1743223,-1.778,-1.67,0.66142,-0.099
1743224,-1.915,-1.74,0.58407,-0.121
1743225,-1.24,-1.13,0.66142,-0.099
1743226,-1.795,-1.55,0.51122,-0.143
1743227,-3.087,-2.54,0.51122,-0.143
1743228,-3.166,-2.5,0.51122,-0.143
1743229,-3.15,-2.54,0.51122,-0.143
1743230,-2.95,-2.41,0.51122,-0.143
1743231,-1.714,-1.41,0.51122,-0.143
1743232,-1.883,-1.55,0.58407,-0.121
1743233,-2.229,-1.84,0.51122,-0.143
1743234,-2.484,-2.09,0.58407,-0.121
1743235,-2.729,-2.34,0.58407,-0.121
1743236,-2.242,-1.98,0.66142,-0.099
1743237,-1.335,-1.22,0.66142,-0.099
1743238,-1.125,-1.07,0.58407,-0.121
1743239,-0.69,-0.71,0.74256,-0.077
1743240,-0.683,-0.67,0.66142,-0.099
1743241,-1.3,-1.21,0.66142,-0.099
1743242,-1.66,-1.53,0.66142,-0.099
1743243,-1.095,-1.05,0.66142,-0.099
1743244,-0.934,-0.93,0.58407,-0.121
1743248,-1.007,-1.06,0.58407,-0.121
1743249,-1.037,-1.08,0.58407,-0.121
1743250,-0.746,-0.8,0.66142,-0.099
1743251,-0.771,-0.83,0.66142,-0.099
1743353,-1.845,-4.57,0.51122,-0.143
1745575,-0.123,-0.14,1,-0.011
1745576,-0.147,-0.15,1,-0.011
1745577,-0.2,-0.21,1,-0.011
1745578,-0.35,-0.34,0.91281,-0.033
1745579,-0.269,-0.25,0.91281,-0.033
1745580,-0.56,-0.49,0.91281,-0.033
1745581,-0.831,-0.7,0.91281,-0.033
1745582,-1.091,-0.86,0.82667,-0.055
1745583,-1.225,-0.9,0.66142,-0.099
1745584,-1.312,-0.92,0.66142,-0.099
1745585,-1.61,-1.09,0.66142,-0.099
1745586,-1.875,-1.23,0.66142,-0.099
1745587,-2.015,-1.32,0.66142,-0.099
1745588,-2.027,-1.38,0.58407,-0.121
1745589,-2.015,-1.43,0.58407,-0.121
1745590,-1.898,-1.45,0.58407,-0.121
1745591,-2.369,-1.61,0.51122,-0.143
1745592,-2.431,-1.57,0.44342,-0.165
1745593,-2.475,-1.54,0.38107,-0.187
1745594,-2.551,-1.52,0.38107,-0.187
1745595,-2.596,-1.57,0.38107,-0.187
1745596,-2.668,-1.63,0.38107,-0.187
1745597,-2.666,-1.68,0.38107,-0.187
1745598,-2.741,-1.75,0.44342,-0.165
1745599,-2.103,-1.38,0.38107,-0.187
1745600,-2.536,-1.57,0.38107,-0.187
1745601,-2.804,-1.7,0.38107,-0.187
1745602,-2.936,-1.79,0.32442,-0.209
1745603,-2.958,-1.86,0.38107,-0.187
1745604,-2.904,-1.9,0.38107,-0.187
1745605,-2.803,-1.93,0.38107,-0.187
1745606,-2.734,-1.95,0.38107,-0.187
1745607,-2.723,-1.98,0.38107,-0.187
1745608,-2.498,-1.92,0.38107,-0.187
1745609,-2.657,-1.96,0.38107,-0.187
1745610,-2.7,-1.87,0.38107,-0.187
1745611,-2.694,-1.79,0.32442,-0.209
1745612,-2.803,-1.82,0.32442,-0.209
1745613,-3.278,-2.05,0.32442,-0.209
1745614,-3.249,-2.02,0.38107,-0.187
1745615,-3.112,-1.96,0.38107,-0.187
1745616,-2.98,-1.9,0.38107,-0.187
1745617,-2.858,-1.85,0.38107,-0.187
1745618,-2.616,-1.76,0.38107,-0.187
1745619,-2.471,-1.7,0.38107,-0.187
1745620,-2.283,-1.63,0.38107,-0.187
1745621,-1.775,-1.34,0.38107,-0.187
1745622,-1.755,-1.42,0.38107,-0.187
1745623,-1.77,-1.5,0.51122,-0.143
1745624,-1.777,-1.62,0.51122,-0.143
1745625,-1.849,-1.71,0.58407,-0.121
1745626,-1.185,-1.13,0.66142,-0.099
1745627,-1.545,-1.38,0.54644,-0.132
1745628,-1.795,-1.5,0.51122,-0.143
1745629,-3.12,-2.53,0.51122,-0.143
1745630,-2.99,-2.36,0.51122,-0.143
1745631,-2.333,-1.88,0.51122,-0.143
1745632,-1.837,-1.51,0.51122,-0.143
1745633,-2.134,-1.82,0.51122,-0.143
1745634,-2.124,-1.77,0.51122,-0.143
1745635,-2.321,-1.95,0.51122,-0.143
1745636,-2.57,-2.2,0.58407,-0.121
1745637,-2.648,-2.32,0.58407,-0.121
1745638,-1.875,-1.68,0.66142,-0.099
1745639,-1.272,-1.17,0.66142,-0.099
1745640,-0.645,-0.62,0.58407,-0.121
1745641,-0.659,-0.67,0.74256,-0.077
1745642,-0.674,-0.67,0.74256,-0.077
1745643,-1.179,-1.1,0.66142,-0.099
1745644,-1.12,-1.06,0.66142,-0.099
1745645,-0.994,-0.98,0.66142,-0.099
1745646,-0.966,-0.98,0.58407,-0.121
1745651,-0.732,-0.79,0.66142,-0.099
1747977,-0.212,-0.23,1,-0.011
1747978,-0.151,-0.16,1,-0.011
1747979,-0.289,-0.29,0.91281,-0.033
1747980,-0.207,-0.2,0.91281,-0.033
1747981,-0.418,-0.39,0.91281,-0.033
1747982,-0.648,-0.57,0.91281,-0.033
1747983,-0.919,-0.77,0.91281,-0.033
1747984,-1.151,-0.93,0.82667,-0.055
1747985,-1.403,-1.08,0.82667,-0.055
1747986,-1.244,-0.89,0.66142,-0.099
1747987,-1.5,-1.03,0.66142,-0.099
1747988,-1.775,-1.18,0.66142,-0.099
1747989,-1.84,-1.25,0.66142,-0.099
1747990,-1.857,-1.32,0.58407,-0.121
1747991,-1.827,-1.37,0.58407,-0.121
1747992,-1.85,-1.41,0.58407,-0.121
1747993,-2.614,-1.8,0.51122,-0.143
1747994,-2.636,-1.74,0.44342,-0.165
1747995,-2.665,-1.69,0.38107,-0.187
1747996,-3.15,-1.93,0.38107,-0.187
1747997,-2.74,-1.71,0.38107,-0.187
1747998,-2.652,-1.68,0.38107,-0.187
1747999,-2.664,-1.72,0.38107,-0.187
1748000,-2.562,-1.71,0.38107,-0.187
1748001,-2.769,-1.84,0.44342,-0.165
1748002,-2.355,-1.51,0.38107,-0.187
1748003,-2.646,-1.64,0.38107,-0.187
1748004,-2.789,-1.73,0.38107,-0.187
1748005,-2.762,-1.78,0.38107,-0.187
1748006,-2.691,-1.82,0.38107,-0.187
1748007,-2.624,-1.85,0.38107,-0.187
1748008,-2.46,-1.85,0.38107,-0.187
1748009,-2.369,-1.85,0.38107,-0.187
1748010,-2.359,-1.86,0.38107,-0.187
1748011,-2.603,-1.92,0.38107,-0.187
1748012,-2.792,-1.95,0.38107,-0.187
1748013,-2.587,-1.74,0.32442,-0.209
1748014,-2.641,-1.73,0.32442,-0.209
1748015,-3.041,-1.93,0.38107,-0.187
1748016,-2.904,-1.87,0.38107,-0.187
1748017,-2.86,-1.86,0.38107,-0.187
1748018,-2.829,-1.87,0.38107,-0.187
1748019,-2.692,-1.81,0.38107,-0.187
1748020,-2.584,-1.76,0.38107,-0.187
1748021,-2.377,-1.68,0.38107,-0.187
1748022,-1.837,-1.36,0.38107,-0.187
1748023,-1.805,-1.4,0.32442,-0.209
1748024,-1.801,-1.47,0.44342,-0.165
1748025,-1.663,-1.44,0.51122,-0.143
1748026,-1.829,-1.67,0.51122,-0.143
1748027,-1.897,-1.77,0.58407,-0.121
1748028,-1.865,-1.79,0.66142,-0.099
1748029,-2.12,-1.9,0.58407,-0.121
1748030,-2.45,-2.03,0.51122,-0.143
1748031,-3.12,-2.48,0.51122,-0.143
1748032,-2.62,-2.12,0.51122,-0.143
1748033,-1.893,-1.57,0.51122,-0.143
1748034,-1.946,-1.64,0.51122,-0.143
1748035,-2.162,-1.87,0.51122,-0.143
1748036,-2.278,-1.97,0.51122,-0.143
1748037,-2.406,-2.08,0.58407,-0.121
1748038,-2.61,-2.27,0.58407,-0.121
1748039,-2.328,-2.07,0.58407,-0.121
1748040,-1.383,-1.27,0.66142,-0.099
1748041,-1.236,-1.15,0.66142,-0.099
1748042,-0.607,-0.59,0.74256,-0.077
1748043,-0.669,-0.7,0.74256,-0.077
1748044,-0.686,-0.69,0.74256,-0.077
1748045,-1.091,-1.06,0.58407,-0.121
1748046,-1.15,-1.1,0.66142,-0.099
1748047,-0.983,-0.97,0.66142,-0.099
1748048,-1.016,-1.05,0.66142,-0.099
1750379,-0.511,-0.56,1,-0.011
1750380,-0.651,-0.72,0.91281,-0.033
1750381,-0.295,-0.29,0.82667,-0.055
1750382,-0.319,-0.31,1,-0.011
1750383,-0.574,-0.52,0.91281,-0.033
1750384,-0.811,-0.71,0.91281,-0.033
1750385,-0.996,-0.84,0.91281,-0.033
1750386,-1.155,-0.93,0.82667,-0.055
1750387,-1.564,-1.23,0.82667,-0.055
1750388,-1.464,-1.07,0.66142,-0.099
1750389,-1.604,-1.13,0.66142,-0.099
1750390,-1.718,-1.17,0.58407,-0.121
1750391,-1.677,-1.21,0.66142,-0.099
1750392,-1.738,-1.29,0.66142,-0.099
1750393,-1.718,-1.34,0.58407,-0.121
1750394,-1.78,-1.4,0.58407,-0.121
1750395,-1.965,-1.46,0.58407,-0.121
1750396,-2.87,-1.92,0.44342,-0.165
1750397,-2.885,-1.84,0.32442,-0.209
1750398,-2.867,-1.83,0.38107,-0.187
1750399,-2.767,-1.79,0.38107,-0.187
1750400,-2.705,-1.79,0.38107,-0.187
1750401,-2.635,-1.79,0.44342,-0.165
1750402,-2.593,-1.78,0.44342,-0.165
1750403,-2.608,-1.77,0.38107,-0.187
1750404,-3.048,-2.06,0.38107,-0.187
1750405,-3.14,-2.05,0.38107,-0.187
1750406,-3.128,-2.04,0.38107,-0.187
1750407,-2.716,-1.83,0.38107,-0.187
1750408,-2.62,-1.84,0.38107,-0.187
1750409,-2.558,-1.87,0.44342,-0.165
1750410,-2.558,-1.98,0.44342,-0.165
1750411,-2.567,-2.1,0.44342,-0.165
1750412,-2.475,-1.93,0.44342,-0.165
1750413,-2.506,-1.84,0.38107,-0.187
1750414,-2.717,-1.89,0.38107,-0.187
1750415,-2.472,-1.7,0.38107,-0.187
1750416,-2.707,-1.81,0.38107,-0.187
1750417,-2.777,-1.82,0.38107,-0.187
1750418,-2.915,-1.93,0.38107,-0.187
1750419,-2.846,-1.9,0.38107,-0.187
1750420,-2.692,-1.84,0.38107,-0.187
1750421,-2.538,-1.78,0.38107,-0.187
1750422,-2.538,-1.75,0.38107,-0.187
1750423,-2.133,-1.55,0.38107,-0.187
1750424,-1.831,-1.4,0.38107,-0.187
1750425,-1.839,-1.45,0.32442,-0.209
1750426,-1.835,-1.53,0.51122,-0.143
1750427,-1.84,-1.62,0.51122,-0.143
1750428,-1.852,-1.74,0.58407,-0.121
1750429,-1.014,-1.07,0.58407,-0.121
1750430,-2.165,-2.12,0.58407,-0.121
1750431,-1.83,-1.61,0.51122,-0.143
1750432,-2.46,-2.06,0.51122,-0.143
1750433,-2.877,-2.33,0.51122,-0.143
1750434,-2.323,-1.92,0.51122,-0.143
1750435,-1.862,-1.59,0.51122,-0.143
1750436,-2.047,-1.79,0.51122,-0.143
1750437,-2.199,-1.94,0.51122,-0.143
1750438,-2.483,-2.27,0.58407,-0.121
1750439,-2.504,-2.24,0.58407,-0.121
1750440,-2.54,-2.28,0.58407,-0.121
1750441,-2.025,-1.84,0.58407,-0.121
1750442,-1.332,-1.24,0.66142,-0.099
1750443,-1.157,-1.1,0.58407,-0.121
1750444,-0.669,-0.67,0.74256,-0.077
1750446,-0.768,-0.8,0.74256,-0.077
1750447,-1.028,-1.02,0.58407,-0.121
1750448,-1,-0.99,0.66142,-0.099
1750449,-0.954,-0.96,0.58407,-0.121
1750450,-1.066,-1.1,0.58407,-0.121
1752781,0.137,0.16,1,0.011
1752782,-0.569,-0.6,0.91281,-0.033
1752783,-0.325,-0.33,0.82667,-0.055
1752784,-0.42,-0.4,0.82667,-0.055
1752785,-0.635,-0.59,0.82667,-0.055
1752786,-0.82,-0.73,0.91281,-0.033
1752787,-1.008,-0.86,0.91281,-0.033
1752788,-1.142,-0.96,0.91281,-0.033
1752789,-1.72,-1.38,0.82667,-0.055
1752790,-1.974,-1.51,0.74256,-0.077
1752791,-1.847,-1.33,0.58407,-0.121
1752792,-1.953,-1.36,0.58407,-0.121
1752793,-1.789,-1.33,0.66142,-0.099
1752794,-1.653,-1.29,0.58407,-0.121
1752795,-1.602,-1.33,0.58407,-0.121
1752796,-1.783,-1.41,0.58407,-0.121
1752797,-1.938,-1.46,0.58407,-0.121
1752798,-3.077,-2.1,0.44342,-0.165
1752799,-3.049,-2.01,0.32442,-0.209
1752800,-2.964,-1.98,0.38107,-0.187
1752801,-2.886,-1.95,0.38107,-0.187
1752802,-2.804,-1.93,0.38107,-0.187
1752803,-2.727,-1.91,0.38107,-0.187
1752804,-2.655,-1.9,0.38107,-0.187
1752805,-2.649,-1.84,0.44342,-0.165
1752806,-3.05,-2.13,0.38107,-0.187
1752807,-3.022,-2.02,0.38107,-0.187
1752808,-2.882,-1.95,0.38107,-0.187
1752809,-2.808,-1.97,0.38107,-0.187
1752810,-2.737,-1.98,0.38107,-0.187
1752811,-2.64,-2,0.44342,-0.165
1752812,-2.68,-2.12,0.44342,-0.165
1752813,-2.437,-2.06,0.44342,-0.165
1752814,-2.577,-2.05,0.44342,-0.165
1752815,-2.575,-1.94,0.44342,-0.165
1752816,-2.482,-1.8,0.38107,-0.187
1752817,-2.343,-1.64,0.38107,-0.187
1752818,-2.34,-1.61,0.38107,-0.187
1752819,-2.88,-1.94,0.38107,-0.187
1752820,-2.693,-1.84,0.38107,-0.187
1752821,-2.703,-1.86,0.38107,-0.187
1752822,-2.255,-1.61,0.38107,-0.187
1752823,-2.519,-1.77,0.38107,-0.187
1752824,-2.378,-1.71,0.38107,-0.187
1752825,-1.886,-1.4,0.38107,-0.187
1752826,-1.87,-1.44,0.32442,-0.209
1752827,-1.861,-1.5,0.44342,-0.165
1752828,-1.861,-1.58,0.51122,-0.143
1752829,-1.875,-1.67,0.51122,-0.143
1752830,-1.898,-1.78,0.58407,-0.121
1752831,-1.001,-1.06,0.66142,-0.099
1752832,-2.229,-2.17,0.58407,-0.121
1752833,-1.85,-1.64,0.51122,-0.143
1752834,-2.333,-1.98,0.51122,-0.143
1752835,-2.25,-1.9,0.51122,-0.143
1752836,-1.867,-1.6,0.51122,-0.143
1752837,-1.894,-1.65,0.51122,-0.143
1752838,-2.258,-2.08,0.51122,-0.143
1752839,-2.267,-2.07,0.51122,-0.143
1752840,-2.003,-1.89,0.58407,-0.121
1752841,-2.268,-2.1,0.58407,-0.121
1752842,-2.287,-2.1,0.58407,-0.121
1752843,-1.98,-1.83,0.58407,-0.121
1752844,-1.19,-1.13,0.66142,-0.099
1752845,-1.017,-1.02,0.66142,-0.099
1752848,-0.858,-0.92,0.66142,-0.099
1752849,-0.945,-0.99,0.66142,-0.099
1752850,-1.019,-1.06,0.66142,-0.099
1755183,0.115,0.13,1,0.011
1755184,-0.204,-0.22,0.91281,-0.033
1755185,-0.41,-0.43,0.82667,-0.055
1755186,-0.459,-0.45,0.91281,-0.033
1755187,-0.631,-0.6,0.82667,-0.055
1755188,-0.842,-0.77,0.82667,-0.055
1755189,-0.962,-0.88,0.82667,-0.055
1755190,-1.188,-1.02,0.91281,-0.033
1755191,-1.888,-1.54,0.74256,-0.077
1755192,-2.183,-1.7,0.66142,-0.099
1755193,-1.842,-1.36,0.58407,-0.121
1755194,-1.96,-1.41,0.58407,-0.121
1755195,-2.025,-1.56,0.58407,-0.121
1755196,-1.833,-1.5,0.51122,-0.143
1755197,-1.699,-1.44,0.51122,-0.143
1755198,-1.782,-1.44,0.58407,-0.121
1755199,-1.948,-1.49,0.51122,-0.143
1755200,-3.29,-2.27,0.44342,-0.165
1755201,-3.203,-2.2,0.38107,-0.187
1755202,-3.103,-2.15,0.38107,-0.187
1755203,-3.017,-2.12,0.38107,-0.187
1755204,-2.927,-2.08,0.38107,-0.187
1755205,-2.826,-2.06,0.38107,-0.187
1755206,-2.732,-2.05,0.44342,-0.165
1755207,-2.828,-2.13,0.44342,-0.165
1755208,-2.93,-2.12,0.38107,-0.187
1755209,-3.073,-2.13,0.38107,-0.187
1755210,-3.047,-2.12,0.38107,-0.187
1755211,-2.828,-2.06,0.38107,-0.187
1755212,-2.69,-2.02,0.44342,-0.165
1755213,-2.773,-2.2,0.44342,-0.165
1755214,-2.365,-1.98,0.44342,-0.165
1755215,-2.142,-1.88,0.44342,-0.165
1755216,-2.663,-2.14,0.44342,-0.165
1755217,-2.578,-2.01,0.44342,-0.165
1755218,-2.585,-1.93,0.44342,-0.165
1755219,-2.192,-1.58,0.38107,-0.187
1755220,-2.212,-1.55,0.38107,-0.187
1755221,-2.173,-1.51,0.38107,-0.187
1755222,-2.257,-1.63,0.38107,-0.187
1755223,-2.3,-1.68,0.38107,-0.187
1755224,-2.337,-1.69,0.38107,-0.187
1755225,-2.157,-1.6,0.38107,-0.187
1755226,-1.891,-1.42,0.38107,-0.187
1755227,-1.885,-1.45,0.38107,-0.187
1755228,-1.889,-1.49,0.38107,-0.187
1755229,-1.879,-1.55,0.44342,-0.165
1755230,-1.738,-1.49,0.51122,-0.143
1755231,-1.921,-1.7,0.51122,-0.143
1755232,-1.39,-1.45,0.58407,-0.121
1755233,-0.991,-1.05,0.66142,-0.099
1755234,-1.67,-1.61,0.51122,-0.143
1755235,-1.901,-1.72,0.51122,-0.143
1755236,-2.16,-1.87,0.51122,-0.143
1755237,-1.786,-1.57,0.51122,-0.143
1755238,-1.89,-1.68,0.51122,-0.143
1755239,-2.022,-1.83,0.51122,-0.143
1755240,-2.18,-2.02,0.51122,-0.143
1755241,-2.163,-2.04,0.58407,-0.121
1755242,-2.125,-2.02,0.58407,-0.121
1755243,-1.608,-1.56,0.58407,-0.121
1755244,-1.598,-1.54,0.58407,-0.121
1755245,-1.46,-1.41,0.58407,-0.121
1757584,0.417,0.53,1,0.011
1757585,-0.557,-0.66,1,-0.011
1757586,-0.01,-0.01,1,-0.011
1757587,-0.423,-0.46,0.82667,-0.055
1757588,-0.507,-0.52,0.91281,-0.033
1757589,-0.636,-0.63,0.82667,-0.055
1757590,-0.825,-0.79,0.82667,-0.055
1757591,-1.012,-0.94,0.82667,-0.055
1757592,-1.224,-1.08,0.82667,-0.055
1757593,-1.948,-1.62,0.74256,-0.077
1757594,-2.26,-1.81,0.66142,-0.099
1757595,-2.498,-1.94,0.58407,-0.121
1757596,-1.912,-1.46,0.58407,-0.121
1757597,-2.175,-1.74,0.51122,-0.143
1757598,-2.034,-1.74,0.51122,-0.143
1757599,-1.961,-1.7,0.44342,-0.165
1757600,-2.034,-1.66,0.44342,-0.165
1757601,-2.115,-1.63,0.58407,-0.121
1757602,-2.095,-1.58,0.58407,-0.121
1757603,-3.361,-2.42,0.44342,-0.165
1757604,-3.249,-2.34,0.44342,-0.165
1757605,-3.144,-2.28,0.38107,-0.187
1757606,-3.039,-2.22,0.38107,-0.187
1757607,-2.928,-2.19,0.44342,-0.165
1757608,-2.785,-2.21,0.51122,-0.143
1757609,-2.917,-2.27,0.38107,-0.187
1757610,-2.865,-2.14,0.44342,-0.165
1757611,-2.98,-2.13,0.38107,-0.187
1757612,-3.013,-2.12,0.38107,-0.187
1757613,-2.773,-2.06,0.44342,-0.165
1757614,-2.723,-2.07,0.44342,-0.165
1757615,-2.54,-2.05,0.44342,-0.165
1757616,-2.265,-1.92,0.44342,-0.165
1757617,-1.993,-1.79,0.44342,-0.165
1757618,-2.167,-1.84,0.44342,-0.165
1757619,-2.692,-2.14,0.44342,-0.165
1757620,-2.598,-1.97,0.44342,-0.165
1757621,-2.242,-1.64,0.38107,-0.187
1757622,-2.228,-1.6,0.38107,-0.187
1757623,-2.273,-1.65,0.38107,-0.187
1757624,-2.32,-1.71,0.38107,-0.187
1757625,-2.373,-1.77,0.38107,-0.187
1757626,-2.032,-1.54,0.38107,-0.187
1757627,-1.873,-1.45,0.38107,-0.187
1757628,-1.875,-1.47,0.38107,-0.187
1757629,-1.885,-1.5,0.44342,-0.165
1757630,-1.898,-1.53,0.44342,-0.165
1757631,-1.76,-1.5,0.51122,-0.143
1757632,-1.914,-1.67,0.51122,-0.143
1757633,-1.943,-1.75,0.51122,-0.143
1757634,-0.984,-1.02,0.58407,-0.121
1757635,-0.886,-0.95,0.58407,-0.121
1757636,-1.563,-1.51,0.51122,-0.143
1757637,-1.892,-1.73,0.51122,-0.143
1757638,-1.812,-1.63,0.51122,-0.143
1757639,-1.926,-1.76,0.51122,-0.143
1757640,-1.989,-1.83,0.51122,-0.143
1757641,-2.077,-1.94,0.51122,-0.143
1757642,-1.92,-1.83,0.51122,-0.143
1757643,-1.697,-1.65,0.58407,-0.121
1757644,-1.73,-1.69,0.58407,-0.121
1757645,-1.76,-1.71,0.58407,-0.121
1757646,-1.315,-1.3,0.58407,-0.121
1759986,0.462,0.59,1,0.011
1759987,-0.545,-0.65,1,-0.011
1759988,-0.493,-0.57,1,-0.011
1759989,-0.31,-0.34,0.74256,-0.077
1759990,-0.554,-0.59,0.82667,-0.055
1759991,-0.862,-0.92,0.74256,-0.077
1759992,-0.968,-0.99,0.82667,-0.055
1759993,-1.077,-1.03,0.82667,-0.055
1759994,-1.286,-1.16,0.74256,-0.077
1759995,-1.93,-1.67,0.58407,-0.121
1759996,-2.258,-1.87,0.51122,-0.143
1759997,-2.482,-1.99,0.51122,-0.143
1759998,-1.91,-1.57,0.44342,-0.165
1760001,-2.212,-1.95,0.38107,-0.187
1760002,-2.305,-1.89,0.38107,-0.187
1760003,-2.373,-1.83,0.58407,-0.121
1760004,-2.758,-2.16,0.32442,-0.209
1760005,-2.696,-2.12,0.32442,-0.209
1760006,-3.395,-2.52,0.51122,-0.143
1760007,-3.262,-2.44,0.51122,-0.143
1760008,-3.148,-2.38,0.51122,-0.143
1760009,-3.009,-2.35,0.51122,-0.143
1760010,-2.888,-2.35,0.51122,-0.143
1760011,-3.011,-2.45,0.38107,-0.187
1760012,-2.905,-2.24,0.44342,-0.165
1760013,-2.915,-2.13,0.38107,-0.187
1760014,-2.91,-2.12,0.38107,-0.187
1760015,-2.805,-2.08,0.44342,-0.165
1760016,-2.755,-2.13,0.44342,-0.165
1760017,-2.417,-1.98,0.44342,-0.165
1760018,-2.309,-1.98,0.44342,-0.165
1760019,-1.967,-1.81,0.44342,-0.165
1760020,-2.194,-1.9,0.44342,-0.165
1760021,-2.32,-1.91,0.44342,-0.165
1760022,-2.707,-2.11,0.44342,-0.165
1760023,-2.62,-1.95,0.38107,-0.187
1760024,-2.303,-1.7,0.38107,-0.187
1760025,-2.338,-1.73,0.38107,-0.187
1760026,-1.935,-1.51,0.44342,-0.165
1760027,-1.865,-1.47,0.44342,-0.165
1760028,-1.86,-1.49,0.44342,-0.165
1760029,-1.852,-1.51,0.44342,-0.165
1760030,-1.856,-1.53,0.44342,-0.165
1760032,-1.904,-1.59,0.44342,-0.165
1760033,-1.793,-1.56,0.51122,-0.143
1760034,-1.916,-1.73,0.51122,-0.143
1760035,-2.673,-2.46,0.58407,-0.121
1760036,-0.947,-0.98,0.51122,-0.143
1760037,-0.939,-0.97,0.51122,-0.143
1760038,-1.403,-1.37,0.51122,-0.143
1760039,-1.877,-1.73,0.51122,-0.143
1760040,-1.944,-1.81,0.51122,-0.143
1760041,-1.86,-1.75,0.51122,-0.143
1760042,-1.57,-1.52,0.51122,-0.143
1760043,-1.587,-1.54,0.51122,-0.143
1760044,-1.373,-1.36,0.58407,-0.121
1760045,-1.293,-1.3,0.58407,-0.121
1762388,0.463,0.58,1,0.011
1762389,-0.54,-0.65,1,-0.011
1762390,-0.614,-0.71,1,-0.011
1762391,-0.307,-0.34,0.74256,-0.077
1762392,-0.627,-0.73,0.74256,-0.077
1762393,-0.953,-1.02,0.74256,-0.077
1762394,-0.994,-0.99,0.82667,-0.055
1762395,-1.208,-1.16,0.74256,-0.077
1762396,-1.384,-1.28,0.74256,-0.077
1762397,-2.028,-1.8,0.51122,-0.143
1762398,-2.282,-1.95,0.44342,-0.165
1762399,-2.434,-2.04,0.44342,-0.165
1762402,-2.352,-2.22,0.38107,-0.187
1762403,-2.462,-2.13,0.38107,-0.187
1762404,-2.567,-2.06,0.44342,-0.165
1762405,-2.495,-2.01,0.44342,-0.165
1762406,-2.62,-2.14,0.38107,-0.187
1762407,-2.608,-2.11,0.32442,-0.209
1762408,-2.568,-2.08,0.44342,-0.165
1762409,-2.522,-2.05,0.44342,-0.165
1762410,-3.262,-2.53,0.51122,-0.143
1762411,-3.125,-2.5,0.51122,-0.143
1762412,-2.958,-2.51,0.51122,-0.143
1762413,-3.05,-2.61,0.38107,-0.187
1762414,-2.965,-2.33,0.38107,-0.187
1762415,-2.885,-2.22,0.44342,-0.165
1762416,-2.828,-2.12,0.44342,-0.165
1762417,-2.782,-2.09,0.44342,-0.165
1762418,-2.6,-2.03,0.44342,-0.165
1762419,-2.475,-2.02,0.44342,-0.165
1762420,-2.368,-2.03,0.44342,-0.165
1762421,-1.989,-1.88,0.44342,-0.165
